path,/dccstor/cmv/Animals/Animals_with_Attributes2/JPEGImages/
rhinoceros/rhinoceros_10274.jpg,rhinoceros
cow/cow_10301.jpg,cow
weasel/weasel_10223.jpg,weasel
otter/otter_10391.jpg,otter
polar+bear/polar+bear_10769.jpg,polar+bear
elephant/elephant_10523.jpg,elephant
rhinoceros/rhinoceros_10521.jpg,rhinoceros
pig/pig_10171.jpg,pig
german+shepherd/german+shepherd_10631.jpg,german+shepherd
humpback+whale/humpback+whale_10512.jpg,humpback+whale
tiger/tiger_10274.jpg,tiger
buffalo/buffalo_10520.jpg,buffalo
cow/cow_10194.jpg,cow
chihuahua/chihuahua_10365.jpg,chihuahua
wolf/wolf_10078.jpg,wolf
collie/collie_10776.jpg,collie
german+shepherd/german+shepherd_10461.jpg,german+shepherd
pig/pig_10676.jpg,pig
lion/lion_10802.jpg,lion
elephant/elephant_10052.jpg,elephant
elephant/elephant_10215.jpg,elephant
german+shepherd/german+shepherd_10396.jpg,german+shepherd
fox/fox_10203.jpg,fox
elephant/elephant_10407.jpg,elephant
lion/lion_10725.jpg,lion
elephant/elephant_10371.jpg,elephant
elephant/elephant_10308.jpg,elephant
cow/cow_10451.jpg,cow
elephant/elephant_10639.jpg,elephant
squirrel/squirrel_10254.jpg,squirrel
persian+cat/persian+cat_10274.jpg,persian+cat
collie/collie_10546.jpg,collie
zebra/zebra_11038.jpg,zebra
siamese+cat/siamese+cat_10282.jpg,siamese+cat
tiger/tiger_10706.jpg,tiger
polar+bear/polar+bear_10664.jpg,polar+bear
cow/cow_10978.jpg,cow
chihuahua/chihuahua_10538.jpg,chihuahua
fox/fox_10249.jpg,fox
squirrel/squirrel_10051.jpg,squirrel
lion/lion_10109.jpg,lion
antelope/antelope_10271.jpg,antelope
elephant/elephant_10932.jpg,elephant
squirrel/squirrel_10685.jpg,squirrel
cow/cow_10168.jpg,cow
squirrel/squirrel_11018.jpg,squirrel
collie/collie_10977.jpg,collie
fox/fox_10474.jpg,fox
collie/collie_10766.jpg,collie
cow/cow_10180.jpg,cow
siamese+cat/siamese+cat_10086.jpg,siamese+cat
polar+bear/polar+bear_10074.jpg,polar+bear
persian+cat/persian+cat_10524.jpg,persian+cat
hippopotamus/hippopotamus_10112.jpg,hippopotamus
wolf/wolf_10298.jpg,wolf
humpback+whale/humpback+whale_10699.jpg,humpback+whale
siamese+cat/siamese+cat_10301.jpg,siamese+cat
humpback+whale/humpback+whale_10213.jpg,humpback+whale
german+shepherd/german+shepherd_10940.jpg,german+shepherd
elephant/elephant_10310.jpg,elephant
lion/lion_10931.jpg,lion
humpback+whale/humpback+whale_10553.jpg,humpback+whale
persian+cat/persian+cat_10163.jpg,persian+cat
elephant/elephant_10065.jpg,elephant
antelope/antelope_10418.jpg,antelope
humpback+whale/humpback+whale_10283.jpg,humpback+whale
zebra/zebra_10805.jpg,zebra
elephant/elephant_10088.jpg,elephant
collie/collie_10861.jpg,collie
wolf/wolf_10484.jpg,wolf
pig/pig_10223.jpg,pig
tiger/tiger_10790.jpg,tiger
hippopotamus/hippopotamus_10027.jpg,hippopotamus
elephant/elephant_10499.jpg,elephant
lion/lion_10071.jpg,lion
lion/lion_10010.jpg,lion
fox/fox_10137.jpg,fox
cow/cow_10525.jpg,cow
rhinoceros/rhinoceros_10152.jpg,rhinoceros
buffalo/buffalo_10176.jpg,buffalo
hippopotamus/hippopotamus_10398.jpg,hippopotamus
lion/lion_10679.jpg,lion
grizzly+bear/grizzly+bear_10751.jpg,grizzly+bear
lion/lion_10528.jpg,lion
antelope/antelope_10251.jpg,antelope
buffalo/buffalo_10519.jpg,buffalo
fox/fox_10151.jpg,fox
zebra/zebra_10088.jpg,zebra
squirrel/squirrel_10149.jpg,squirrel
cow/cow_10489.jpg,cow
zebra/zebra_11099.jpg,zebra
mouse/mouse_10003.jpg,mouse
elephant/elephant_10402.jpg,elephant
chihuahua/chihuahua_10215.jpg,chihuahua
rhinoceros/rhinoceros_10691.jpg,rhinoceros
zebra/zebra_10481.jpg,zebra
hippopotamus/hippopotamus_10574.jpg,hippopotamus
otter/otter_10359.jpg,otter
cow/cow_11023.jpg,cow
zebra/zebra_10016.jpg,zebra
zebra/zebra_10226.jpg,zebra
squirrel/squirrel_10231.jpg,squirrel
grizzly+bear/grizzly+bear_10028.jpg,grizzly+bear
otter/otter_10416.jpg,otter
collie/collie_10506.jpg,collie
rhinoceros/rhinoceros_10667.jpg,rhinoceros
weasel/weasel_10220.jpg,weasel
polar+bear/polar+bear_10133.jpg,polar+bear
wolf/wolf_10220.jpg,wolf
grizzly+bear/grizzly+bear_10517.jpg,grizzly+bear
german+shepherd/german+shepherd_10932.jpg,german+shepherd
killer+whale/killer+whale_10124.jpg,killer+whale
hippopotamus/hippopotamus_10435.jpg,hippopotamus
collie/collie_10516.jpg,collie
pig/pig_10294.jpg,pig
rhinoceros/rhinoceros_10435.jpg,rhinoceros
elephant/elephant_10590.jpg,elephant
antelope/antelope_10264.jpg,antelope
wolf/wolf_10121.jpg,wolf
buffalo/buffalo_10617.jpg,buffalo
otter/otter_10675.jpg,otter
otter/otter_10367.jpg,otter
cow/cow_11136.jpg,cow
zebra/zebra_10689.jpg,zebra
polar+bear/polar+bear_10202.jpg,polar+bear
elephant/elephant_10285.jpg,elephant
elephant/elephant_10522.jpg,elephant
elephant/elephant_10180.jpg,elephant
fox/fox_10248.jpg,fox
squirrel/squirrel_10832.jpg,squirrel
otter/otter_10710.jpg,otter
squirrel/squirrel_10642.jpg,squirrel
polar+bear/polar+bear_10399.jpg,polar+bear
squirrel/squirrel_11181.jpg,squirrel
chihuahua/chihuahua_10474.jpg,chihuahua
grizzly+bear/grizzly+bear_10268.jpg,grizzly+bear
antelope/antelope_10231.jpg,antelope
tiger/tiger_10684.jpg,tiger
rhinoceros/rhinoceros_10200.jpg,rhinoceros
squirrel/squirrel_10443.jpg,squirrel
elephant/elephant_10780.jpg,elephant
collie/collie_10435.jpg,collie
humpback+whale/humpback+whale_10125.jpg,humpback+whale
lion/lion_10944.jpg,lion
otter/otter_10462.jpg,otter
otter/otter_10214.jpg,otter
squirrel/squirrel_10927.jpg,squirrel
rhinoceros/rhinoceros_10012.jpg,rhinoceros
rhinoceros/rhinoceros_10360.jpg,rhinoceros
zebra/zebra_10145.jpg,zebra
collie/collie_10419.jpg,collie
collie/collie_10511.jpg,collie
collie/collie_10309.jpg,collie
antelope/antelope_10125.jpg,antelope
grizzly+bear/grizzly+bear_10490.jpg,grizzly+bear
cow/cow_11080.jpg,cow
pig/pig_10327.jpg,pig
german+shepherd/german+shepherd_10727.jpg,german+shepherd
lion/lion_10063.jpg,lion
elephant/elephant_10116.jpg,elephant
german+shepherd/german+shepherd_10326.jpg,german+shepherd
german+shepherd/german+shepherd_10240.jpg,german+shepherd
german+shepherd/german+shepherd_10626.jpg,german+shepherd
buffalo/buffalo_10333.jpg,buffalo
chihuahua/chihuahua_10552.jpg,chihuahua
chihuahua/chihuahua_10087.jpg,chihuahua
squirrel/squirrel_10424.jpg,squirrel
fox/fox_10277.jpg,fox
humpback+whale/humpback+whale_10184.jpg,humpback+whale
antelope/antelope_10712.jpg,antelope
hippopotamus/hippopotamus_10161.jpg,hippopotamus
zebra/zebra_10588.jpg,zebra
cow/cow_10554.jpg,cow
zebra/zebra_10070.jpg,zebra
zebra/zebra_11059.jpg,zebra
pig/pig_10487.jpg,pig
elephant/elephant_10984.jpg,elephant
humpback+whale/humpback+whale_10498.jpg,humpback+whale
zebra/zebra_11003.jpg,zebra
hippopotamus/hippopotamus_10138.jpg,hippopotamus
tiger/tiger_10436.jpg,tiger
buffalo/buffalo_10504.jpg,buffalo
rhinoceros/rhinoceros_10518.jpg,rhinoceros
squirrel/squirrel_10299.jpg,squirrel
antelope/antelope_10773.jpg,antelope
humpback+whale/humpback+whale_10264.jpg,humpback+whale
pig/pig_10086.jpg,pig
killer+whale/killer+whale_10250.jpg,killer+whale
humpback+whale/humpback+whale_10100.jpg,humpback+whale
german+shepherd/german+shepherd_10495.jpg,german+shepherd
german+shepherd/german+shepherd_10012.jpg,german+shepherd
pig/pig_10537.jpg,pig
chihuahua/chihuahua_10449.jpg,chihuahua
pig/pig_10169.jpg,pig
zebra/zebra_10455.jpg,zebra
hippopotamus/hippopotamus_10249.jpg,hippopotamus
zebra/zebra_10969.jpg,zebra
tiger/tiger_10606.jpg,tiger
persian+cat/persian+cat_10330.jpg,persian+cat
chihuahua/chihuahua_10305.jpg,chihuahua
squirrel/squirrel_11101.jpg,squirrel
rhinoceros/rhinoceros_10296.jpg,rhinoceros
buffalo/buffalo_10640.jpg,buffalo
tiger/tiger_10607.jpg,tiger
hippopotamus/hippopotamus_10099.jpg,hippopotamus
lion/lion_10628.jpg,lion
lion/lion_10662.jpg,lion
lion/lion_10459.jpg,lion
rhinoceros/rhinoceros_10143.jpg,rhinoceros
collie/collie_10375.jpg,collie
killer+whale/killer+whale_10259.jpg,killer+whale
antelope/antelope_10659.jpg,antelope
squirrel/squirrel_11163.jpg,squirrel
buffalo/buffalo_10389.jpg,buffalo
mouse/mouse_10125.jpg,mouse
german+shepherd/german+shepherd_10196.jpg,german+shepherd
tiger/tiger_10230.jpg,tiger
fox/fox_10628.jpg,fox
antelope/antelope_10924.jpg,antelope
fox/fox_10425.jpg,fox
antelope/antelope_10006.jpg,antelope
squirrel/squirrel_10214.jpg,squirrel
otter/otter_10031.jpg,otter
squirrel/squirrel_10160.jpg,squirrel
antelope/antelope_11038.jpg,antelope
german+shepherd/german+shepherd_10467.jpg,german+shepherd
hippopotamus/hippopotamus_10357.jpg,hippopotamus
cow/cow_10987.jpg,cow
grizzly+bear/grizzly+bear_10526.jpg,grizzly+bear
buffalo/buffalo_10394.jpg,buffalo
antelope/antelope_10656.jpg,antelope
cow/cow_10276.jpg,cow
polar+bear/polar+bear_10489.jpg,polar+bear
antelope/antelope_10372.jpg,antelope
fox/fox_10618.jpg,fox
collie/collie_10341.jpg,collie
polar+bear/polar+bear_10195.jpg,polar+bear
wolf/wolf_10353.jpg,wolf
polar+bear/polar+bear_10574.jpg,polar+bear
humpback+whale/humpback+whale_10038.jpg,humpback+whale
otter/otter_10341.jpg,otter
lion/lion_10888.jpg,lion
mouse/mouse_10177.jpg,mouse
tiger/tiger_10662.jpg,tiger
tiger/tiger_10764.jpg,tiger
antelope/antelope_11016.jpg,antelope
polar+bear/polar+bear_10511.jpg,polar+bear
collie/collie_10501.jpg,collie
german+shepherd/german+shepherd_10832.jpg,german+shepherd
german+shepherd/german+shepherd_11018.jpg,german+shepherd
grizzly+bear/grizzly+bear_10733.jpg,grizzly+bear
tiger/tiger_10052.jpg,tiger
tiger/tiger_10805.jpg,tiger
zebra/zebra_10393.jpg,zebra
antelope/antelope_10539.jpg,antelope
antelope/antelope_10317.jpg,antelope
chihuahua/chihuahua_10038.jpg,chihuahua
humpback+whale/humpback+whale_10688.jpg,humpback+whale
collie/collie_10386.jpg,collie
chihuahua/chihuahua_10485.jpg,chihuahua
squirrel/squirrel_10365.jpg,squirrel
hippopotamus/hippopotamus_10030.jpg,hippopotamus
zebra/zebra_10952.jpg,zebra
cow/cow_10167.jpg,cow
collie/collie_10398.jpg,collie
squirrel/squirrel_11112.jpg,squirrel
squirrel/squirrel_10671.jpg,squirrel
antelope/antelope_10935.jpg,antelope
german+shepherd/german+shepherd_10938.jpg,german+shepherd
cow/cow_11225.jpg,cow
cow/cow_11309.jpg,cow
otter/otter_10685.jpg,otter
tiger/tiger_10050.jpg,tiger
squirrel/squirrel_11152.jpg,squirrel
zebra/zebra_10023.jpg,zebra
buffalo/buffalo_10482.jpg,buffalo
polar+bear/polar+bear_10028.jpg,polar+bear
polar+bear/polar+bear_10271.jpg,polar+bear
grizzly+bear/grizzly+bear_10223.jpg,grizzly+bear
grizzly+bear/grizzly+bear_10110.jpg,grizzly+bear
elephant/elephant_11002.jpg,elephant
elephant/elephant_10447.jpg,elephant
elephant/elephant_10976.jpg,elephant
fox/fox_10583.jpg,fox
fox/fox_10541.jpg,fox
cow/cow_11061.jpg,cow
wolf/wolf_10452.jpg,wolf
tiger/tiger_10047.jpg,tiger
elephant/elephant_10010.jpg,elephant
antelope/antelope_10350.jpg,antelope
lion/lion_10074.jpg,lion
chihuahua/chihuahua_10260.jpg,chihuahua
german+shepherd/german+shepherd_10945.jpg,german+shepherd
skunk/skunk_10063.jpg,skunk
squirrel/squirrel_10694.jpg,squirrel
otter/otter_10468.jpg,otter
elephant/elephant_10261.jpg,elephant
buffalo/buffalo_10408.jpg,buffalo
elephant/elephant_10940.jpg,elephant
killer+whale/killer+whale_10224.jpg,killer+whale
elephant/elephant_10830.jpg,elephant
pig/pig_10470.jpg,pig
antelope/antelope_10666.jpg,antelope
zebra/zebra_10587.jpg,zebra
antelope/antelope_10513.jpg,antelope
otter/otter_10479.jpg,otter
german+shepherd/german+shepherd_10300.jpg,german+shepherd
otter/otter_10417.jpg,otter
otter/otter_10249.jpg,otter
otter/otter_10021.jpg,otter
cow/cow_10330.jpg,cow
humpback+whale/humpback+whale_10145.jpg,humpback+whale
wolf/wolf_10276.jpg,wolf
squirrel/squirrel_10958.jpg,squirrel
german+shepherd/german+shepherd_10441.jpg,german+shepherd
german+shepherd/german+shepherd_10379.jpg,german+shepherd
polar+bear/polar+bear_10844.jpg,polar+bear
collie/collie_10941.jpg,collie
collie/collie_10004.jpg,collie
fox/fox_10125.jpg,fox
lion/lion_10331.jpg,lion
squirrel/squirrel_11120.jpg,squirrel
zebra/zebra_11017.jpg,zebra
german+shepherd/german+shepherd_10362.jpg,german+shepherd
persian+cat/persian+cat_10577.jpg,persian+cat
buffalo/buffalo_10106.jpg,buffalo
cow/cow_11120.jpg,cow
chihuahua/chihuahua_10104.jpg,chihuahua
fox/fox_10209.jpg,fox
polar+bear/polar+bear_10601.jpg,polar+bear
otter/otter_10475.jpg,otter
german+shepherd/german+shepherd_10395.jpg,german+shepherd
zebra/zebra_10881.jpg,zebra
siamese+cat/siamese+cat_10357.jpg,siamese+cat
collie/collie_10856.jpg,collie
zebra/zebra_10760.jpg,zebra
hippopotamus/hippopotamus_10077.jpg,hippopotamus
pig/pig_10584.jpg,pig
tiger/tiger_10425.jpg,tiger
buffalo/buffalo_10262.jpg,buffalo
zebra/zebra_10340.jpg,zebra
hippopotamus/hippopotamus_10342.jpg,hippopotamus
antelope/antelope_10049.jpg,antelope
collie/collie_10157.jpg,collie
zebra/zebra_10396.jpg,zebra
zebra/zebra_11082.jpg,zebra
cow/cow_10110.jpg,cow
zebra/zebra_10994.jpg,zebra
weasel/weasel_10194.jpg,weasel
persian+cat/persian+cat_10078.jpg,persian+cat
persian+cat/persian+cat_10012.jpg,persian+cat
wolf/wolf_10145.jpg,wolf
antelope/antelope_10010.jpg,antelope
wolf/wolf_10487.jpg,wolf
collie/collie_10528.jpg,collie
lion/lion_10664.jpg,lion
tiger/tiger_10042.jpg,tiger
zebra/zebra_10871.jpg,zebra
elephant/elephant_10364.jpg,elephant
collie/collie_10620.jpg,collie
persian+cat/persian+cat_10127.jpg,persian+cat
rhinoceros/rhinoceros_10044.jpg,rhinoceros
pig/pig_10699.jpg,pig
chihuahua/chihuahua_10232.jpg,chihuahua
german+shepherd/german+shepherd_10335.jpg,german+shepherd
cow/cow_11037.jpg,cow
antelope/antelope_10635.jpg,antelope
rhinoceros/rhinoceros_10138.jpg,rhinoceros
siamese+cat/siamese+cat_10454.jpg,siamese+cat
zebra/zebra_10630.jpg,zebra
persian+cat/persian+cat_10603.jpg,persian+cat
polar+bear/polar+bear_10747.jpg,polar+bear
squirrel/squirrel_11114.jpg,squirrel
elephant/elephant_10273.jpg,elephant
cow/cow_11109.jpg,cow
german+shepherd/german+shepherd_10095.jpg,german+shepherd
humpback+whale/humpback+whale_10418.jpg,humpback+whale
buffalo/buffalo_10809.jpg,buffalo
antelope/antelope_10934.jpg,antelope
mouse/mouse_10141.jpg,mouse
zebra/zebra_10616.jpg,zebra
cow/cow_10564.jpg,cow
cow/cow_10189.jpg,cow
polar+bear/polar+bear_10057.jpg,polar+bear
polar+bear/polar+bear_10438.jpg,polar+bear
hippopotamus/hippopotamus_10659.jpg,hippopotamus
antelope/antelope_10138.jpg,antelope
zebra/zebra_10978.jpg,zebra
buffalo/buffalo_10841.jpg,buffalo
lion/lion_10312.jpg,lion
german+shepherd/german+shepherd_10339.jpg,german+shepherd
fox/fox_10609.jpg,fox
grizzly+bear/grizzly+bear_10617.jpg,grizzly+bear
buffalo/buffalo_10587.jpg,buffalo
persian+cat/persian+cat_10638.jpg,persian+cat
weasel/weasel_10111.jpg,weasel
cow/cow_10786.jpg,cow
otter/otter_10385.jpg,otter
squirrel/squirrel_11021.jpg,squirrel
wolf/wolf_10080.jpg,wolf
antelope/antelope_11002.jpg,antelope
polar+bear/polar+bear_10774.jpg,polar+bear
cow/cow_10846.jpg,cow
mouse/mouse_10024.jpg,mouse
polar+bear/polar+bear_10424.jpg,polar+bear
grizzly+bear/grizzly+bear_10061.jpg,grizzly+bear
chihuahua/chihuahua_10534.jpg,chihuahua
siamese+cat/siamese+cat_10001.jpg,siamese+cat
zebra/zebra_10042.jpg,zebra
grizzly+bear/grizzly+bear_10741.jpg,grizzly+bear
elephant/elephant_10130.jpg,elephant
antelope/antelope_10575.jpg,antelope
buffalo/buffalo_10542.jpg,buffalo
lion/lion_10219.jpg,lion
buffalo/buffalo_10006.jpg,buffalo
german+shepherd/german+shepherd_10330.jpg,german+shepherd
grizzly+bear/grizzly+bear_10714.jpg,grizzly+bear
antelope/antelope_10534.jpg,antelope
elephant/elephant_10879.jpg,elephant
fox/fox_10492.jpg,fox
antelope/antelope_10692.jpg,antelope
elephant/elephant_10286.jpg,elephant
siamese+cat/siamese+cat_10085.jpg,siamese+cat
lion/lion_10718.jpg,lion
wolf/wolf_10567.jpg,wolf
squirrel/squirrel_10887.jpg,squirrel
cow/cow_10938.jpg,cow
wolf/wolf_10405.jpg,wolf
german+shepherd/german+shepherd_10804.jpg,german+shepherd
polar+bear/polar+bear_10734.jpg,polar+bear
lion/lion_10086.jpg,lion
killer+whale/killer+whale_10263.jpg,killer+whale
lion/lion_10257.jpg,lion
killer+whale/killer+whale_10253.jpg,killer+whale
collie/collie_10246.jpg,collie
zebra/zebra_10579.jpg,zebra
tiger/tiger_10690.jpg,tiger
zebra/zebra_10371.jpg,zebra
persian+cat/persian+cat_10150.jpg,persian+cat
german+shepherd/german+shepherd_10098.jpg,german+shepherd
collie/collie_10696.jpg,collie
collie/collie_10189.jpg,collie
elephant/elephant_10234.jpg,elephant
polar+bear/polar+bear_10668.jpg,polar+bear
buffalo/buffalo_10718.jpg,buffalo
zebra/zebra_10167.jpg,zebra
german+shepherd/german+shepherd_10885.jpg,german+shepherd
tiger/tiger_10555.jpg,tiger
humpback+whale/humpback+whale_10345.jpg,humpback+whale
wolf/wolf_10270.jpg,wolf
humpback+whale/humpback+whale_10250.jpg,humpback+whale
otter/otter_10622.jpg,otter
weasel/weasel_10167.jpg,weasel
cow/cow_11009.jpg,cow
german+shepherd/german+shepherd_10562.jpg,german+shepherd
cow/cow_10376.jpg,cow
collie/collie_10715.jpg,collie
fox/fox_10490.jpg,fox
hippopotamus/hippopotamus_10085.jpg,hippopotamus
hippopotamus/hippopotamus_10014.jpg,hippopotamus
weasel/weasel_10017.jpg,weasel
humpback+whale/humpback+whale_10312.jpg,humpback+whale
tiger/tiger_10630.jpg,tiger
zebra/zebra_11112.jpg,zebra
squirrel/squirrel_10450.jpg,squirrel
german+shepherd/german+shepherd_10080.jpg,german+shepherd
fox/fox_10202.jpg,fox
polar+bear/polar+bear_10692.jpg,polar+bear
polar+bear/polar+bear_10717.jpg,polar+bear
otter/otter_10061.jpg,otter
collie/collie_10869.jpg,collie
squirrel/squirrel_11150.jpg,squirrel
grizzly+bear/grizzly+bear_10726.jpg,grizzly+bear
collie/collie_10202.jpg,collie
rhinoceros/rhinoceros_10542.jpg,rhinoceros
lion/lion_10846.jpg,lion
otter/otter_10590.jpg,otter
rhinoceros/rhinoceros_10229.jpg,rhinoceros
spider+monkey/spider+monkey_10105.jpg,spider+monkey
cow/cow_10785.jpg,cow
pig/pig_10027.jpg,pig
tiger/tiger_10753.jpg,tiger
spider+monkey/spider+monkey_10159.jpg,spider+monkey
pig/pig_10621.jpg,pig
grizzly+bear/grizzly+bear_10428.jpg,grizzly+bear
wolf/wolf_10262.jpg,wolf
killer+whale/killer+whale_10104.jpg,killer+whale
otter/otter_10719.jpg,otter
collie/collie_10155.jpg,collie
zebra/zebra_10699.jpg,zebra
squirrel/squirrel_10502.jpg,squirrel
otter/otter_10699.jpg,otter
german+shepherd/german+shepherd_11030.jpg,german+shepherd
antelope/antelope_10476.jpg,antelope
persian+cat/persian+cat_10231.jpg,persian+cat
buffalo/buffalo_10538.jpg,buffalo
german+shepherd/german+shepherd_10053.jpg,german+shepherd
zebra/zebra_11083.jpg,zebra
humpback+whale/humpback+whale_10436.jpg,humpback+whale
wolf/wolf_10413.jpg,wolf
mouse/mouse_10066.jpg,mouse
german+shepherd/german+shepherd_10499.jpg,german+shepherd
antelope/antelope_10378.jpg,antelope
rhinoceros/rhinoceros_10498.jpg,rhinoceros
tiger/tiger_10841.jpg,tiger
wolf/wolf_10146.jpg,wolf
siamese+cat/siamese+cat_10088.jpg,siamese+cat
pig/pig_10419.jpg,pig
german+shepherd/german+shepherd_10281.jpg,german+shepherd
otter/otter_10099.jpg,otter
mouse/mouse_10082.jpg,mouse
collie/collie_10853.jpg,collie
buffalo/buffalo_10017.jpg,buffalo
fox/fox_10123.jpg,fox
collie/collie_10598.jpg,collie
wolf/wolf_10041.jpg,wolf
spider+monkey/spider+monkey_10094.jpg,spider+monkey
tiger/tiger_10356.jpg,tiger
squirrel/squirrel_10848.jpg,squirrel
rhinoceros/rhinoceros_10223.jpg,rhinoceros
rhinoceros/rhinoceros_10617.jpg,rhinoceros
squirrel/squirrel_10221.jpg,squirrel
buffalo/buffalo_10068.jpg,buffalo
cow/cow_11334.jpg,cow
german+shepherd/german+shepherd_10820.jpg,german+shepherd
buffalo/buffalo_10699.jpg,buffalo
chihuahua/chihuahua_10333.jpg,chihuahua
rhinoceros/rhinoceros_10501.jpg,rhinoceros
german+shepherd/german+shepherd_10619.jpg,german+shepherd
hippopotamus/hippopotamus_10089.jpg,hippopotamus
persian+cat/persian+cat_10532.jpg,persian+cat
german+shepherd/german+shepherd_10971.jpg,german+shepherd
pig/pig_10150.jpg,pig
antelope/antelope_10066.jpg,antelope
persian+cat/persian+cat_10451.jpg,persian+cat
hippopotamus/hippopotamus_10289.jpg,hippopotamus
cow/cow_10829.jpg,cow
chihuahua/chihuahua_10011.jpg,chihuahua
lion/lion_10218.jpg,lion
elephant/elephant_10495.jpg,elephant
humpback+whale/humpback+whale_10467.jpg,humpback+whale
zebra/zebra_10152.jpg,zebra
polar+bear/polar+bear_10672.jpg,polar+bear
squirrel/squirrel_10876.jpg,squirrel
tiger/tiger_10029.jpg,tiger
german+shepherd/german+shepherd_10843.jpg,german+shepherd
tiger/tiger_10253.jpg,tiger
humpback+whale/humpback+whale_10256.jpg,humpback+whale
grizzly+bear/grizzly+bear_10519.jpg,grizzly+bear
wolf/wolf_10022.jpg,wolf
siamese+cat/siamese+cat_10255.jpg,siamese+cat
tiger/tiger_10247.jpg,tiger
siamese+cat/siamese+cat_10431.jpg,siamese+cat
grizzly+bear/grizzly+bear_10341.jpg,grizzly+bear
hippopotamus/hippopotamus_10607.jpg,hippopotamus
tiger/tiger_10585.jpg,tiger
rhinoceros/rhinoceros_10322.jpg,rhinoceros
lion/lion_10064.jpg,lion
lion/lion_10667.jpg,lion
buffalo/buffalo_10458.jpg,buffalo
cow/cow_10742.jpg,cow
squirrel/squirrel_10984.jpg,squirrel
antelope/antelope_10398.jpg,antelope
pig/pig_10460.jpg,pig
cow/cow_10047.jpg,cow
grizzly+bear/grizzly+bear_10370.jpg,grizzly+bear
lion/lion_10049.jpg,lion
otter/otter_10667.jpg,otter
buffalo/buffalo_10607.jpg,buffalo
elephant/elephant_10452.jpg,elephant
rhinoceros/rhinoceros_10088.jpg,rhinoceros
cow/cow_10486.jpg,cow
weasel/weasel_10175.jpg,weasel
squirrel/squirrel_10177.jpg,squirrel
hippopotamus/hippopotamus_10610.jpg,hippopotamus
weasel/weasel_10197.jpg,weasel
antelope/antelope_10515.jpg,antelope
tiger/tiger_10441.jpg,tiger
rhinoceros/rhinoceros_10449.jpg,rhinoceros
wolf/wolf_10006.jpg,wolf
mouse/mouse_10140.jpg,mouse
polar+bear/polar+bear_10702.jpg,polar+bear
otter/otter_10215.jpg,otter
collie/collie_11017.jpg,collie
polar+bear/polar+bear_10395.jpg,polar+bear
german+shepherd/german+shepherd_10289.jpg,german+shepherd
persian+cat/persian+cat_10013.jpg,persian+cat
polar+bear/polar+bear_10649.jpg,polar+bear
chihuahua/chihuahua_10039.jpg,chihuahua
squirrel/squirrel_10996.jpg,squirrel
lion/lion_10367.jpg,lion
weasel/weasel_10105.jpg,weasel
zebra/zebra_10105.jpg,zebra
pig/pig_10297.jpg,pig
otter/otter_10611.jpg,otter
humpback+whale/humpback+whale_10650.jpg,humpback+whale
grizzly+bear/grizzly+bear_10845.jpg,grizzly+bear
squirrel/squirrel_11022.jpg,squirrel
polar+bear/polar+bear_10110.jpg,polar+bear
otter/otter_10124.jpg,otter
rhinoceros/rhinoceros_10620.jpg,rhinoceros
squirrel/squirrel_10218.jpg,squirrel
german+shepherd/german+shepherd_11010.jpg,german+shepherd
lion/lion_10332.jpg,lion
squirrel/squirrel_10647.jpg,squirrel
collie/collie_10867.jpg,collie
otter/otter_10435.jpg,otter
chihuahua/chihuahua_10042.jpg,chihuahua
pig/pig_10403.jpg,pig
squirrel/squirrel_10862.jpg,squirrel
lion/lion_10658.jpg,lion
antelope/antelope_10960.jpg,antelope
polar+bear/polar+bear_10232.jpg,polar+bear
squirrel/squirrel_11153.jpg,squirrel
persian+cat/persian+cat_10223.jpg,persian+cat
polar+bear/polar+bear_10439.jpg,polar+bear
spider+monkey/spider+monkey_10022.jpg,spider+monkey
persian+cat/persian+cat_10332.jpg,persian+cat
buffalo/buffalo_10690.jpg,buffalo
lion/lion_10558.jpg,lion
squirrel/squirrel_10338.jpg,squirrel
skunk/skunk_10161.jpg,skunk
humpback+whale/humpback+whale_10525.jpg,humpback+whale
squirrel/squirrel_10968.jpg,squirrel
wolf/wolf_10415.jpg,wolf
weasel/weasel_10079.jpg,weasel
zebra/zebra_10618.jpg,zebra
hippopotamus/hippopotamus_10080.jpg,hippopotamus
buffalo/buffalo_10297.jpg,buffalo
zebra/zebra_11103.jpg,zebra
humpback+whale/humpback+whale_10410.jpg,humpback+whale
antelope/antelope_10630.jpg,antelope
cow/cow_11191.jpg,cow
elephant/elephant_10883.jpg,elephant
spider+monkey/spider+monkey_10149.jpg,spider+monkey
elephant/elephant_10578.jpg,elephant
grizzly+bear/grizzly+bear_10755.jpg,grizzly+bear
lion/lion_10836.jpg,lion
wolf/wolf_10558.jpg,wolf
humpback+whale/humpback+whale_10068.jpg,humpback+whale
elephant/elephant_10791.jpg,elephant
persian+cat/persian+cat_10007.jpg,persian+cat
wolf/wolf_10248.jpg,wolf
lion/lion_10301.jpg,lion
squirrel/squirrel_11035.jpg,squirrel
hippopotamus/hippopotamus_10386.jpg,hippopotamus
otter/otter_10343.jpg,otter
cow/cow_10315.jpg,cow
persian+cat/persian+cat_10406.jpg,persian+cat
collie/collie_10230.jpg,collie
polar+bear/polar+bear_10226.jpg,polar+bear
hippopotamus/hippopotamus_10666.jpg,hippopotamus
grizzly+bear/grizzly+bear_10254.jpg,grizzly+bear
